ID,Title,Description,"How to use",Brand,Remainder,Images
d6a08ce4-58bc-11ec-8635-d43b04e6cfa2,"ET Dear D.Water Tint#03 Orange('21)",,,ETUDE,9
d6a08ce6-58bc-11ec-8635-d43b04e6cfa2,"ET MBT Brush 140 Powder(19)",,,ETUDE,2
d6a08ce9-58bc-11ec-8635-d43b04e6cfa2,"ET MBT Brush 180 Highlighter(19)",,,ETUDE,12
d6a08cea-58bc-11ec-8635-d43b04e6cfa2,"ET MBT Brush 211 Auto Lip(19)",,,ETUDE,13
d6a08cf1-58bc-11ec-8635-d43b04e6cfa2,"ET MISSING U (HARP SEAL)",,,ETUDE,23
d6a08cf4-58bc-11ec-8635-d43b04e6cfa2,"ET Better Lips-Talk BR402 Coffee To Go('20)",,,ETUDE,2
d6a08cf7-58bc-11ec-8635-d43b04e6cfa2,"ET Better Lips-Talk OR202 JuicyJuice(20)",,,ETUDE,1
d6a08cfc-58bc-11ec-8635-d43b04e6cfa2,"ET Better Lips-Talk PK003 Gentle Pink('20)",,,ETUDE,5
d6a08cfe-58bc-11ec-8635-d43b04e6cfa2,"ET Better Lips-Talk PK006 Sweet Soda('20)",,,ETUDE,6
d6a08d03-58bc-11ec-8635-d43b04e6cfa2,"ET Better Lips-Talk RD303 Apple-ogize('20",,,ETUDE,1
d6a08d0a-58bc-11ec-8635-d43b04e6cfa2,"ET Better Lips-Talk Velvet BE121",,,ETUDE,1
d6a08d15-58bc-11ec-8635-d43b04e6cfa2,"ET Better Lips-Talk VELVET RD303 (20AD)",,,ETUDE,3
d6a08d18-58bc-11ec-8635-d43b04e6cfa2,"ET Brightening Eye Patch",,,ETUDE,1
d6a08d19-58bc-11ec-8635-d43b04e6cfa2,"ET BLING BLING EYE STICK#11 ('21)",,,ETUDE,4
d6a08d1b-58bc-11ec-8635-d43b04e6cfa2,"ET BLING BLING EYE STICK#18 ('21)",,,ETUDE,13
d6a08d1c-58bc-11ec-8635-d43b04e6cfa2,"ET BLING BLING EYE STICK#1 ('21)1.4g",,,ETUDE,4
d6a08d1d-58bc-11ec-8635-d43b04e6cfa2,"ET BLING BLING EYE STICK#8 ('21)",,,ETUDE,2
d6a08d1f-58bc-11ec-8635-d43b04e6cfa2,"ET BLING BLING EYE STICK#16 ('21)",,,ETUDE,8
d6a08d28-58bc-11ec-8635-d43b04e6cfa2,"ET Big C SkinFit Pro Beige Y04(21)",,,ETUDE,1
d6a08d2c-58bc-11ec-8635-d43b04e6cfa2,"ET (Coupang) SoonJ. Cica Toner Pad 1+1Set",,,ETUDE,5
d6a08d30-58bc-11ec-8635-d43b04e6cfa2,"ET (Piccasso) Contour Powder01&Brush1 set",,,ETUDE,3
d6a08d31-58bc-11ec-8635-d43b04e6cfa2,"ET (KISSES) PLAY COLOR EYES BRUSH KIT #2",,,ETUDE,4
d6a08d34-58bc-11ec-8635-d43b04e6cfa2,"ET Soon.J.Centella Hydro B.Cream 75ml",,,ETUDE,2
d6a08d37-58bc-11ec-8635-d43b04e6cfa2,"ET SoonJ. Cica Relief Toner Pad Special Set",,,ETUDE,3
d6a08d3b-58bc-11ec-8635-d43b04e6cfa2,"ET (Piccasso) Contour Powder02&Brush1 set",,,ETUDE,1
d6a08d49-58bc-11ec-8635-d43b04e6cfa2,"ET MBT Eyeshadow Palette 4CO (19)",,,ETUDE,5
d6a08d4d-58bc-11ec-8635-d43b04e6cfa2,"ET CAREddictAllinOne_01Vanilla_30ml",,,ETUDE,1
d6a08d4f-58bc-11ec-8635-d43b04e6cfa2,"ET Total Age Royal TwoWay Pact #2(20.10)",,,ETUDE,1
d6a08d57-58bc-11ec-8635-d43b04e6cfa2,"ET Lash Perm Vol.Fix Mascara Brown(21)",,,ETUDE,1
d6a08d58-58bc-11ec-8635-d43b04e6cfa2,"ET PLAY 101 PENCIL #07 ('21)",,,ETUDE,1
d6a08d5d-58bc-11ec-8635-d43b04e6cfa2,"Палетка для теней ET Look at my eyes DIY palette #2","<p>ETUDE HOUSE Look At My Eyes DIY Palette (4 slots) - это красивая и функциональная палетка для создания своих собственных луков. Вместимостью в 4 слота она позволяет хранить и легко менять местами различные оттенки теней для век, чтобы каждый раз создавать новый образ.ETUDE HOUSE Look At My Eyes DIY Palette (4 slots) - это отличный выбор для тех, кто хочет создавать свои собственные луки и экспериментировать с различными цветами. Она легко помещается в косметичку и прекрасно подойдет для использования в любом месте. Не упустите возможность приобрести эту красивую и функциональную палетку для создания своих собственных образов.</p>","<p>С помощью острого инструмента снимите теневую тарелку с внешнего корпуса Root At My Eyes и вставьте ее в палитру DIY.</p>",ETUDE,8,http://localhost/upload/products/ghsk63b2OAL7.png
d6a08d5e-58bc-11ec-8635-d43b04e6cfa2,"Палетка для теней ET Look at my eyes DIY palette #3","<p>ETUDE HOUSE Look At My Eyes DIY Palette (4 slots) - это красивая и функциональная палетка для создания своих собственных луков. Вместимостью в 4 слота она позволяет хранить и легко менять местами различные оттенки теней для век, чтобы каждый раз создавать новый образ.ETUDE HOUSE Look At My Eyes DIY Palette (4 slots) - это отличный выбор для тех, кто хочет создавать свои собственные луки и экспериментировать с различными цветами. Она легко помещается в косметичку и прекрасно подойдет для использования в любом месте. Не упустите возможность приобрести эту красивую и функциональную палетку для создания своих собственных образов.</p>",,ETUDE,8,http://localhost/upload/products/rBBatYjDAIw8.jpg
d6a08d5f-58bc-11ec-8635-d43b04e6cfa2,"Палетка для теней ET Look at my eyes DIY palette #4","<p>ETUDE HOUSE Look At My Eyes DIY Palette (4 slots) - это красивая и функциональная палетка для создания своих собственных луков. Вместимостью в 4 слота она позволяет хранить и легко менять местами различные оттенки теней для век, чтобы каждый раз создавать новый образ.ETUDE HOUSE Look At My Eyes DIY Palette (4 slots) - это отличный выбор для тех, кто хочет создавать свои собственные луки и экспериментировать с различными цветами. Она легко помещается в косметичку и прекрасно подойдет для использования в любом месте. Не упустите возможность приобрести эту красивую и функциональную палетку для создания своих собственных образов.</p>",,ETUDE,7,http://localhost/upload/products/8se0LrSgvJB1.png
d6a08d60-58bc-11ec-8635-d43b04e6cfa2,"Палетка для теней ET Look at my eyes DIY palette #5","<p>ETUDE HOUSE Look At My Eyes DIY Palette (4 slots) - это красивая и функциональная палетка для создания своих собственных луков. Вместимостью в 4 слота она позволяет хранить и легко менять местами различные оттенки теней для век, чтобы каждый раз создавать новый образ.ETUDE HOUSE Look At My Eyes DIY Palette (4 slots) - это отличный выбор для тех, кто хочет создавать свои собственные луки и экспериментировать с различными цветами. Она легко помещается в косметичку и прекрасно подойдет для использования в любом месте. Не упустите возможность приобрести эту красивую и функциональную палетку для создания своих собственных образов.</p>",,ETUDE,7,http://localhost/upload/products/Yg8TfsUsIpHH.png
d6a08d63-58bc-11ec-8635-d43b04e6cfa2,"ET Look At My Eyes Velvet BR402 Playing",,,ETUDE,2
d6a08d6c-58bc-11ec-8635-d43b04e6cfa2,"ET Lash Perm Curl Fix Mascara 02 Brown('17)",,,ETUDE,2
dd3e9f0a-58bc-11ec-8635-d43b04e6cfa2,"ET SoonJ.Whip Cleanser150ml (Refill) (21AD)",,,ETUDE,5
dd3e9f0f-58bc-11ec-8635-d43b04e6cfa2,"ET (MBS) Play Color Eyes Mini Objet#1",,,ETUDE,2
dd3e9f10-58bc-11ec-8635-d43b04e6cfa2,"ET (MBS) Play Color Eyes Mini Objet#2","100% Высокое качество нового продукта.Палетка имеет 4 разных цвета, перламутровый цвет, матовый цвет.Можно сочетать цвета для  уникального и красивого макияжа глаз,  смоки айс.Матовая текстура, насыщенный цвет, высокая цветопередача, легко наносится, легко окрашивается.Высококачественные ингредиенты имеют шелковистый блеск, который может длиться весь день, не скатываются  и имеют стойкую текстуру ,  не высыхают и не осыпаютсяПодходит для всех случаев.","Bозьмите необходимое количество и аккуратно растушуйте на веках, используя аппликатор или подушечки пальцев.",ETUDE,4,http://localhost/upload/products/MEwCQJ2aksuh.jpg
dd3e9f14-58bc-11ec-8635-d43b04e6cfa2,"ET Lash Perm Curl Fix Mascara 02 Brown('20)",,,ETUDE,1
dd3e9f16-58bc-11ec-8635-d43b04e6cfa2,"ET Lash Perm Curl Fix Mascara 03(20)",,,ETUDE,1
dd3e9f19-58bc-11ec-8635-d43b04e6cfa2,"ET (MBS) Mood.M.Lipstick#10 DoubleEspres","Текстура средства позволяет сохранить коже губ увлажнение и длительное время яркость и сочность покрытия. Микроцветной пигмент позволяет в одно касание создать яркий и насыщенный тон. Растительные экстракты насыщают кожу губ влагой, придают текстуре коже шелковистость и упругость. "," Нанесите средство на сухую, чистую кожу губ.",ETUDE,4,http://localhost/upload/products/bjZ4Qhqgprzv.jpg
dd3e9f1e-58bc-11ec-8635-d43b04e6cfa2,"ET (MBS) Mood.M. Lipstick #05 CranberryCook",,,ETUDE,1
dd3e9f31-58bc-11ec-8635-d43b04e6cfa2,"ET Lovely.C.Blusher (21) RD301 R.Gr.fruit",,,ETUDE,2
dd3e9f32-58bc-11ec-8635-d43b04e6cfa2,"ET Bare Edge Brow Pencil '21 04",,,ETUDE,2
dd3e9f33-58bc-11ec-8635-d43b04e6cfa2,"ET My Beauty Tool Eyebrow Drawing Guide",,,ETUDE,3
dd3e9f37-58bc-11ec-8635-d43b04e6cfa2,"ET LOOK AT MY EYES BR407",,,ETUDE,4
dd3e9f38-58bc-11ec-8635-d43b04e6cfa2,"ET Look At My Eyes Jewel BR431",,,ETUDE,7
dd3e9f3c-58bc-11ec-8635-d43b04e6cfa2,"ET TEAR EYE LINER #3 PK(21)",,,ETUDE,1
dd3e9f40-58bc-11ec-8635-d43b04e6cfa2,"ET (MBS) D.L CUSHION COVER 17N1","Натуральный финиш: Легкая пуховка обеспечивает естественное нанесение, не липнет даже при нанесении нескольких слоев. Блестящая кожа: кушон придает мгновенное сияние вашей коже благодаря своей водянистой текстуре. Долговременность: система Double Fix сохраняет консистенцию, оставляя великолепный результат в течение всего дня.Цветовая палитра: Нейтральный тон для яркой и чистой кожи.3 увлажняющих компонента с керамидами, пантенолом и гиалуроновой кислотой помогают сделать кожу гладкой и сияющей.","  ↵Наносить кушон очень просто:Умойтесь, протрите лицо тоником, нанесите крем, как перед использованием любого тонального средства. Дайте ему впитаться в течение 2–3 минут.Наденьте спонж на пальцы (удобнее всего — на указательный и средний), нажав на подушечку, наберите на него средство.Нанесите его на лицо, как бы «растягивая» движения сверху вниз. Лёгкими похлопываниями проработайте наиболее проблемные зоны. При необходимости нанесите второй слой. Профессиональные визажисты рекомендуют наносить тон пальцами, точечно, а затем растушёвывать его спонжем, но это менее гигиенично и требует практики, ровное покрытие получается далеко не с первого раза.Для более стойкого макияжа закрепите результат бесцветной матирующей пудрой.",ETUDE,6,http://localhost/upload/products/TrOmrJ1yNcdI.webp
